UT,TIME,ALTITUDE,APOAPSIS,PERIAPSIS,INCLINATION,S VELOCITY,O VELOCITY,THRUST,MASS,IDEAL PITCH,PITCH,GRAVITY,STAGE,S1 FUEL,S1 OX,S2 FUEL,S2 OX
3006993.45843526,451.248393898364,99867.7858041971,100111.944584715,99611.2230844297,0.114496704073992,2042.28117035687,2246.34180652521,90,2.72697591781616,0,4.94267118365929,7.21007032055602,3,97.8%,97.8%,39.2%,39.2%
3006994.88304464,452.640972023364,99868.9310999722,100111.944584715,99611.2230844297,0.114496704073992,2042.27509315926,2246.33623516054,90,2.72697591781616,0,5.30396718777666,7.21003452624934,3,97.8%,97.8%,39.2%,39.2%
3006997.13968526,454.849956398364,99870.7449849314,100111.944584715,99611.2230844297,0.114496704073992,2042.27081838808,2246.33231619919,90,2.72697591781616,0,5.55815329484955,7.21000934970896,3,97.8%,97.8%,39.2%,39.2%
3006998.72366964,456.401909523644,99872.0179345242,100111.944584715,99611.2230844297,0.114496704073992,2042.26636541292,2246.32823386761,90,2.72697591781616,0,5.95941528659854,7.20996961274404,3,97.8%,97.8%,39.2%,39.2%
3007001.21976339,458.017925148364,99874.0232872443,100111.944584715,99611.2230844297,0.114496704073992,2042.25935025844,2246.32180262185,90,2.72697591781616,0,6.24031030286871,7.20994180459603,3,97.8%,97.8%,39.2%,39.2%
3007002.96390401,460.562065773644,99875.4240497508,100111.944584715,99611.2230844297,0.114496704073992,2042.25445008414,2246.31731031669,90,2.72697591781616,0,6.53191477362034,7.20991294401399,3,97.8%,97.8%,39.2%,39.2%
3007004.77210714,462.338237648364,99876.8758234527,100111.944584715,99611.2230844297,0.114496704073992,2042.24676550241,2246.31026536857,90,2.72697591781616,0,6.98940139367265,7.20986768450929,3,97.8%,97.8%,39.2%,39.2%
3007007.60452901,465.122612648644,99879.1488310787,100111.944584715,99611.2230844297,0.114496704073992,2042.24142010241,2246.30536489999,90,2.72697591781616,0,7.3077788704429,7.20983620140009,3,97.8%,97.8%,39.2%,39.2%
3007009.57288839,467.058940773364,99880.7276153574,100111.944584715,99611.2230844297,0.114496704073992,2042.2358973134,2246.30030180925,90,2.72697591781616,0,7.80405284012679,7.20978715448023,3,97.8%,97.8%,39.2%,39.2%
3007012.57288839,469.051128273364,99883.1323026728,100111.944584715,99611.2230844297,0.114496704073992,2042.22748522075,2246.29258991398,90,2.72697591781616,0,8.13842668208899,7.20975413028093,3,97.8%,97.8%,39.2%,39.2%
3007014.57288839,472.051128273364,99884.7343706678,100111.944584715,99611.2230844297,0.114496704073992,2042.22188102062,2246.2874521929,90,2.72697591781616,0,8.47279884240956,7.20972112340835,3,97.8%,97.8%,39.2%,39.2%
3007016.57288839,474.051128273364,99886.3353997124,100111.944584715,99611.2230844297,0.114496704073992,2042.21348109003,2246.27975145411,90,2.72697591781616,0,8.97435393306903,7.20967165242088,3,97.8%,97.8%,39.2%,39.2%
3007019.57288839,477.051128273364,99888.7351147898,100111.944584715,99611.2230844297,0.114496704073992,2042.2078857191,2246.27462183188,90,2.72697591781616,0,9.30872189039937,7.2096386984013,3,97.8%,97.8%,39.2%,39.2%
3007021.57288839,479.051128273364,99890.333543419,100111.944584715,99611.2230844297,0.114496704073992,2042.2022942833,2246.26949581912,90,2.72697591781616,0,9.81027068089116,7.20958931197249,3,97.8%,97.8%,39.2%,39.2%
3007024.57288839,481.051128273364,99892.7288764905,100111.944584715,99611.2230844297,0.114496704073992,2042.19391501173,2246.26181402961,90,2.72697591781616,0,10.1446344418199,7.20955641865879,3,97.8%,97.8%,39.2%,39.2%
3007026.57288839,484.051128273364,99894.3241936768,100111.944584715,99611.2230844297,0.114496704073992,2042.18833442099,2246.25669796399,90,2.72697591781616,0,10.4789965250738,7.20952355222237,3,97.8%,97.8%,39.2%,39.2%
3007028.57288839,486.051128273364,99895.9181440923,100111.944584715,99611.2230844297,0.114496704073992,2042.17997249496,2246.24903208352,90,2.72697591781616,0,10.9805365204216,7.20947430655943,3,97.8%,97.8%,39.2%,39.2%
3007031.57288839,489.051128273364,99898.3063774414,100111.944584715,99611.2230844297,0.114496704073992,2042.17440418581,2246.24392728217,90,2.72697591781616,0,11.3148944229289,7.20944151297265,3,97.8%,97.8%,39.2%,39.2%
3007033.57288839,491.051128273364,99899.8966882448,100111.944584715,99611.2230844297,0.114496704073992,2042.16884119082,2246.23882735465,90,2.72697591781616,0,11.8164281463854,7.20939238248867,3,97.8%,97.8%,39.2%,39.2%
3007036.57288839,493.051128273364,99902.2791220645,100111.944584715,99611.2230844297,0.114496704073992,2042.1605071635,2246.23118706129,90,2.72697591781616,0,12.1507818722496,7.20935966957944,3,97.8%,97.8%,39.2%,39.2%
3007038.58656026,496.051128273364,99903.8761597397,100111.944584715,99611.2230844297,0.114496704073992,2042.15492054592,2246.22606548278,90,2.72697591781616,0,12.4874195430181,7.20932676904478,3,97.8%,97.8%,39.2%,39.2%
3007040.67396261,498.098491554614,99905.5298687783,100111.944584715,99611.2230844297,0.114496704073992,2042.14616307377,2246.21803700113,90,2.72697591781616,0,13.0158817550257,7.20927519411265,3,97.8%,97.8%,39.2%,39.2%
3007043.95521261,501.319682960864,99908.1252302121,100111.944584715,99611.2230844297,0.114496704073992,2042.14005699439,2246.2124392079,90,2.72697591781616,0,13.384921268942,7.20923923514308,3,97.8%,97.8%,39.2%,39.2%
3007046.24232198,503.567241554614,99909.9311906749,100111.944584715,99611.2230844297,0.114496704073992,2042.13373941655,2246.20664752473,90,2.72697591781616,0,13.963413794926,7.20918296553294,3,97.8%,97.8%,39.2%,39.2%
3007049.82240011,505.893901710864,99912.752931411,100111.944584715,99611.2230844297,0.114496704073992,2042.1238688087,2246.19759858256,90,2.72697591781616,0,14.3657517170001,7.20914390299026,3,97.8%,97.8%,39.2%,39.2%
3007052.30921651,509.534038429614,99914.7090382724,100111.944584715,99611.2230844297,0.114496704073992,2042.11702629372,2246.19132566794,90,2.72697591781616,0,14.7814738949919,7.20910360712002,3,97.8%,97.8%,39.2%,39.2%
3007054.87611104,512.060893898364,99916.724590622,100111.944584715,99611.2230844297,0.114496704073992,2042.10637326265,2246.18155944806,90,2.72697591781616,0,15.4301521022287,7.2090408707091,3,97.8%,97.8%,39.2%,39.2%
3007058.87659933,516.001323585864,99919.858216117,100111.944584715,99611.2230844297,0.114496704073992,2042.09901424008,2246.17481303221,90,2.72697591781616,0,15.8793338887132,7.20899753549027,3,97.8%,97.8%,39.2%,39.2%
3007061.64368917,518.728374367114,99922.0201490788,100111.944584715,99611.2230844297,0.114496704073992,2042.09145179193,2246.16788012956,90,2.72697591781616,0,16.5782002813603,7.20893028838152,3,97.8%,97.8%,39.2%,39.2%
3007065.94447042,521.535503273364,99925.3707965085,100111.944584715,99611.2230844297,0.114496704073992,2042.07973115924,2246.1571352048,90,2.72697591781616,0,17.060840001659,7.20888398046393,3,97.8%,97.8%,39.2%,39.2%
3007068.91175558,525.896343117114,99927.6754802163,100111.944584715,99611.2230844297,0.114496704073992,2042.07166931565,2246.14974449237,90,2.72697591781616,0,17.5568624195201,7.20883650650143,3,97.8%,97.8%,39.2%,39.2%
3007071.95911886,528.903667335864,99930.0361721865,100111.944584715,99611.2230844297,0.114496704073992,2042.05921042601,2246.13832278939,90,2.72697591781616,0,18.3259880219651,7.20876313970052,3,97.8%,97.8%,39.2%,39.2%
3007076.68031026,533.564800148364,99933.6803926637,100111.944584715,99611.2230844297,0.114496704073992,2042.05066422433,2246.13048805586,90,2.72697591781616,0,18.8554659637116,7.20871281407859,3,97.8%,97.8%,39.2%,39.2%
3007079.92786886,536.772319679614,99936.1776001129,100111.944584715,99611.2230844297,0.114496704073992,2042.04192907826,2246.12248011419,90,2.72697591781616,0,19.674691834873,7.20863525332261,3,97.8%,97.8%,39.2%,39.2%
3007084.94788839,540.059429054614,99940.0216810246,100111.944584715,99611.2230844297,0.114496704073992,2042.02848264793,2246.11015311807,90,2.72697591781616,0,20.2374602176939,7.20858219625942,3,97.8%,97.8%,39.2%,39.2%
3007088.39466573,545.139507179614,99942.6492903241,100111.944584715,99611.2230844297,0.114496704073992,2042.01929133544,2246.10172700492,90,2.72697591781616,0,20.8136095603601,7.2085280738193,3,97.8%,97.8%,39.2%,39.2%
3007091.9215212,548.626323585864,99945.3276872409,100111.944584715,99611.2230844297,0.114496704073992,2042.00517259895,2246.08878370363,90,2.72697591781616,0,21.7029220848506,7.20844493666497,3,97.8%,97.8%,39.2%,39.2%
3007097.36195089,554.006694679614,99949.4381287972,100111.944584715,99611.2230844297,0.114496704073992,2041.99554443323,2246.07995712827,90,2.72697591781616,0,22.3125223772269,7.20838824287514,3,97.8%,97.8%,39.2%,39.2%
3007101.08900167,557.693706398364,99952.2386549094,100111.944584715,99611.2230844297,0.114496704073992,2041.98574842247,2246.0709766913,90,2.72697591781616,0,23.2520098535003,7.20830135755998,3,97.8%,97.8%,39.2%,39.2%
3007106.82972433,561.460796242114,99956.5267355437,100111.944584715,99611.2230844297,0.114496704073992,2041.97074913374,2246.0572261981,90,2.72697591781616,0,23.895059051894,7.20824224189124,3,97.8%,97.8%,39.2%,39.2%
3007110.75697042,567.261577492114,99959.4417369962,100111.944584715,99611.2230844297,0.114496704073992,2041.96055278065,2246.04787877619,90,2.72697591781616,0,24.5514872708961,7.20818220414734,3,97.8%,97.8%,39.2%,39.2%
3007114.75062276,571.228862648364,99962.3900766548,100111.944584715,99611.2230844297,0.114496704073992,2041.94509687663,2246.03370972632,90,2.72697591781616,0,25.5532979670451,7.20809119831503,3,97.8%,97.8%,39.2%,39.2%
3007120.75062276,577.228862648364,99966.7883095607,100111.944584715,99611.2230844297,0.114496704073992,2041.93485540129,2246.02432096802,90,2.72697591781616,0,26.2218713644994,7.20803089652359,3,97.8%,97.8%,39.2%,39.2%
3007124.75062276,581.228862648364,99969.6988946996,100111.944584715,99611.2230844297,0.114496704073992,2041.9246746291,2246.01498787064,90,2.72697591781616,0,27.2247199894235,7.20794111795961,3,97.8%,97.8%,39.2%,39.2%
3007130.75062276,585.228862648364,99974.0311941283,100111.944584715,99611.2230844297,0.114496704073992,2041.90952095219,2246.00109594688,90,2.72697591781616,0,27.8932781449534,7.2078817290879,3,97.8%,97.8%,39.2%,39.2%
3007134.75062276,591.228862648364,99976.896301816,100111.944584715,99611.2230844297,0.114496704073992,2041.89949924676,2245.99190870235,90,2.72697591781616,0,28.5618302463652,7.20782272338301,3,97.8%,97.8%,39.2%,39.2%
3007138.75062276,595.228862648364,99979.7424413925,100111.944584715,99611.2230844297,0.114496704073992,2041.88459193099,2245.97824267289,90,2.72697591781616,0,29.5646471826829,7.20773495313761,3,97.8%,97.8%,39.2%,39.2%
3007144.75062276,601.228862648364,99983.9749262061,100111.944584715,99611.2230844297,0.114496704073992,2041.87473960069,2245.96921073155,90,2.72697591781616,0,30.2331843922851,7.20767694515499,3,97.8%,97.8%,39.2%,39.2%
3007148.75062276,605.228862648364,99986.7714879888,100111.944584715,99611.2230844297,0.114496704073992,2041.86495786794,2245.96024352194,90,2.72697591781616,0,31.2359791639231,7.20759071753794,3,97.8%,97.8%,39.2%,39.2%
3007154.75062276,609.228862648364,99990.9274959889,100111.944584715,99611.2230844297,0.114496704073992,2041.85042115732,2245.94691730473,90,2.72697591781616,0,31.9045017395453,7.20753376721911,3,97.8%,97.8%,39.2%,39.2%
3007158.75062276,615.228862648364,99993.6715763401,100111.944584715,99611.2230844297,0.114496704073992,2041.84082293502,2245.93811835684,90,2.72697591781616,0,32.5730184914075,7.20747725809959,3,97.8%,97.8%,39.2%,39.2%
3007162.75062276,619.228862648364,99996.3938335202,100111.944584715,99611.2230844297,0.114496704073992,2041.8265689273,2245.92505135018,90,2.72697591781616,0,33.5757828993816,7.20739333896924,3,97.8%,97.8%,39.2%,39.2%
3007168.75062276,625.228862648364,100000.435595345,100111.944584715,99611.2230844297,0.114496704073992,2041.81716408633,2245.91642971298,90,2.72697591781616,0,34.2442854341056,7.20733796882166,3,97.8%,97.8%,39.2%,39.2%
3007172.75062276,629.228862648364,100003.101686197,100111.944584715,99611.2230844297,0.114496704073992,2041.80783931737,2245.90788149305,90,2.72697591781616,0,35.3472631455787,7.20725579582691,3,97.8%,97.8%,39.2%,39.2%
3007178.75062276,633.228862648364,100007.057098009,100111.944584715,99611.2230844297,0.114496704073992,2041.79400565154,2245.8951998939,90,2.72697591781616,0,36.082574689255,7.20720161824816,3,97.8%,97.8%,39.2%,39.2%
3007182.75062276,639.228862648364,100009.664193528,100111.944584715,99611.2230844297,0.114496704073992,2041.7848877456,2245.88684134352,90,2.72697591781616,0,36.8178807722924,7.20714793376631,3,97.8%,97.8%,39.2%,39.2%
3007186.75062276,643.228862648364,100012.246688847,100111.944584715,99611.2230844297,0.114496704073992,2041.77137144392,2245.87445072945,90,2.72697591781616,0,37.9208296178604,7.20706835826483,3,97.8%,97.8%,39.2%,39.2%
3007192.75062276,649.228862648364,100016.073944129,100111.944584715,99611.2230844297,0.114496704073992,2041.76246977626,2245.8662904429,90,2.72697591781616,0,38.6561221580263,7.20701594877047,3,97.8%,97.8%,39.2%,39.2%
3007196.75062276,653.228862648364,100018.59383533,100111.944584715,99611.2230844297,0.114496704073992,2041.75365717935,2245.85821182276,90,2.72697591781616,0,39.7590510045657,7.20693832084292,3,97.8%,97.8%,39.2%,39.2%
3007202.75062276,657.228862648364,100022.324853864,100111.944584715,99611.2230844297,0.114496704073992,2041.74060845895,2245.84624992044,90,2.72697591781616,0,40.4943303400423,7.20688723800393,3,97.8%,97.8%,39.2%,39.2%
3007206.75062276,663.228862648364,100024.778946824,100111.944584715,99611.2230844297,0.114496704073992,2041.73202484896,2245.83838125054,90,2.72697591781616,0,41.2296044963667,7.20683670739198,3,97.8%,97.8%,39.2%,39.2%
3007210.75062276,667.228862648364,100027.206370722,100111.944584715,99611.2230844297,0.114496704073992,2041.71932626936,2245.82674037897,90,2.72697591781616,0,42.3325061669825,7.20676194704887,3,97.8%,97.8%,39.2%,39.2%
3007216.75062276,673.228862648364,100030.79625653,100111.944584715,99611.2230844297,0.114496704073992,2041.71098047073,2245.81908974833,90,2.72697591781616,0,43.0677676615453,7.20671281117965,3,97.8%,97.8%,39.2%,39.2%
3007220.75062276,677.228862648364,100033.154519216,100111.944584715,99611.2230844297,0.114496704073992,2041.70273221289,2245.81152854824,90,2.72697591781616,0,44.1706504891287,7.20664019130854,3,97.8%,97.8%,39.2%,39.2%
3007226.75062276,681.228862648364,100036.63888802,100111.944584715,99611.2230844297,0.114496704073992,2041.69054567851,2245.80035714673,90,2.72697591781616,0,44.9058996156975,7.20659251464326,3,97.8%,97.8%,39.2%,39.2%
3007230.75062276,687.228862648364,100038.926106506,100111.944584715,99611.2230844297,0.114496704073992,2041.68254717261,2245.7930249311,90,2.72697591781616,0,45.641143923729,7.20654542290571,3,97.8%,97.8%,39.2%,39.2%
3007234.75062276,691.228862648364,100041.183836619,100111.944584715,99611.2230844297,0.114496704073992,2041.67074147817,2245.78220270036,90,2.72697591781616,0,46.7440014293162,7.20647592595857,3,97.8%,97.8%,39.2%,39.2%
3007240.75062276,697.228862648364,100044.514808867,100111.944584715,99611.2230844297,0.114496704073992,2041.66300094591,2245.77510700535,90,2.72697591781616,0,47.4792339249906,7.20643035857537,3,97.8%,97.8%,39.2%,39.2%
3007244.75062276,701.228862648364,100046.698025319,100111.944584715,99611.2230844297,0.114496704073992,2041.65536584595,2245.76810797438,90,2.72697591781616,0,48.5820740321378,7.20636317260497,3,97.8%,97.8%,39.2%,39.2%
3007250.75062276,705.228862648364,100049.915326519,100111.944584715,99611.2230844297,0.114496704073992,2041.64411362363,2245.75779318634,90,2.72697591781616,0,49.3172951018043,7.20631917134889,3,97.8%,97.8%,39.2%,39.2%
3007254.75062276,711.228862648364,100052.021812205,100111.944584715,99611.2230844297,0.114496704073992,2041.63674755961,2245.75104081563,90,2.72697591781616,0,50.0525117471089,7.20627580318518,3,97.8%,97.8%,39.2%,39.2%
3007258.75062276,715.228862648364,100054.096285458,100111.944584715,99611.2230844297,0.114496704073992,2041.62590461829,2245.7411012673,90,2.72697591781616,0,51.155328459781,7.20621198049751,3,97.8%,97.8%,39.2%,39.2%
3007264.75062276,721.228862648364,100057.148876867,100111.944584715,99611.2230844297,0.114496704073992,2041.61881516082,2245.73460249585,90,2.72697591781616,0,51.8905342677255,7.20617024921211,3,97.8%,97.8%,39.2%,39.2%
3007268.75062276,725.228862648364,100059.143595139,100111.944584715,99611.2230844297,0.114496704073992,2041.61183840224,2245.72820704877,90,2.72697591781616,0,52.9933350245622,7.20610889486552,3,97.8%,97.8%,39.2%,39.2%
3007274.75062276,729.228862648364,100062.074966986,100111.944584715,99611.2230844297,0.114496704073992,2041.60158707933,2245.71880990691,90,2.72697591781616,0,53.7285303991519,7.20606883500775,3,97.8%,97.8%,39.2%,39.2%
3007278.75062276,735.228862648364,100063.988143808,100111.944584715,99611.2230844297,0.114496704073992,2041.59489704628,2245.71267733359,90,2.72697591781616,0,54.4637216950576,7.20602944870802,3,97.8%,97.8%,39.2%,39.2%
3007282.75062276,739.228862648364,100065.867530687,100111.944584715,99611.2230844297,0.114496704073992,2041.5850810202,2245.7036792761,90,2.72697591781616,0,55.5665012172786,7.20597166959117,3,97.8%,97.8%,39.2%,39.2%
3007288.73743917,745.228862648364,100068.617768251,100111.944584715,99611.2230844297,0.114496704073992,2041.57870547435,2245.69783502369,90,2.72697591781616,0,56.2992596365658,7.20593414062274,3,97.8%,97.8%,39.2%,39.2%
3007292.65101339,749.182475929614,100070.37430263,100111.944584715,99611.2230844297,0.114496704073992,2041.57256231175,2245.69220380484,90,2.72697591781616,0,57.3726788512797,7.20588042891236,3,97.8%,97.8%,39.2%,39.2%
3007298.37122823,753.056011085864,100072.882456694,100111.944584715,99611.2230844297,0.114496704073992,2041.56379069413,2245.68416320247,90,2.72697591781616,0,58.0698900515532,7.20584634699092,3,97.8%,97.8%,39.2%,39.2%
3007302.08460714,758.716167335864,100074.472607029,100111.944584715,99611.2230844297,0.114496704073992,2041.55822953652,2245.67906552237,90,2.72697591781616,0,58.7523802857234,7.20581361228505,3,97.8%,97.8%,39.2%,39.2%
3007305.71790792,762.389507179614,100075.998952842,100111.944584715,99611.2230844297,0.114496704073992,2041.55030262129,2245.67179927685,90,2.72697591781616,0,59.7485144040105,7.20576696122911,3,97.8%,97.8%,39.2%,39.2%
